real_tweet,new_label
 hai semuanya  kalau kamu sesuai dengan kriteria berikut mohon bantuannya untuk isi survey penelitian berikut ya  ada saldo digital juga buat kalian yang beruntung  ketik link berikut atau rep aja biar dikirim linknya  thanks  a lot ya   ,2
 lagi ngetawain postingan ig kampus ku tentang  coming soon wisuda  isinya pada ngeluh jangan dadakan ngasih taunya  ,1
guys yang udah bangun ada yg mau bantu isi form evaluasi psikoedukasi ku  link sm kontennya aku taro rep ya kalo ada yg berkenan  butuh   lg guis     tia ,2
 ini tetangga kosan gue tiappp hari alarm nya blaring kenceng banget  dari jam  an sampe jam  an  awal  gue ok  kesini  ganggu soalnya gue begadang kan  terus abis sholat subuh suka tidur lagi  gegara alarm dia jadi gabisa tidur lagi  ,1
 ga nyangka aku sempro banyak temen temen yang datang huhu  bener bener aku ngerasa  gila ini temenku semua   tp emang temenku dong   bersyukur sekali ,0
 kalian tidur jamber si  gue tidur jam     mulu deh  tugas jaya jaya jaya jayaa ,1
 kakak kakak disini waktu dulu tes toefl prediksi belajar dimana ya  apa masih menyimpan kumpulan data datanya buat belajar kak  sender angkatan    masih berjuang nyelesain  mohon direspon ya kak   ,0
 hari ini aku sidang kompreee huhu takut dikit  doain yaa  trimakasi juga wankawan colle yang telah sangat berjasa untuk kuesionerku    luv,1
terima kasih sebelumnya  maaf kalo bahasaku berantakan dan typingku jelek ehehhe  peaceee,1
rebahan mulu pas lagi senggang  intinya aku sedih banget nggak seproduktif dulu  apakah kakak  disini ada saran  gimana cara atur waktu yang baik biar aku atau mhs lain yang punya masalah yang sama biar bisa kuat struggle sama ke fomo an ini dan anxiety berlebihan ini   cont ,0
 aku mau curhat dikit kak  jadi kan aku selama kuliah ini ngerasa nggak seproduktif waktu sma dulu  mungkin karena faktor kuliah yang nggak sepadet dan se strict sma  dulu aku punya morning routine  punya night routine  bisa workout  dll  sekarang kek isinya cuma  cont ,1
 hari ini sender sempro   huaaa    doain ya semoga lancar guys    aamiin  ,0
 demi apapun gua kangen kuliah semnjak dh lulus      lalu  dan ba se ini mksi bnget dh nemenin ak d saat kuliah  ak bsa nnya nnya di saat ak gk tau  bisa cerita  ngeluh juga,1
kalau jam segini mata masih seger  sedangkan nanti pagi ada acara ke kampus mending tidur engga  ,0
 minta pendapat kalian dong  maafkan alasanku yang kekanak kanakan ini  tapi aku takut banget soalnya lingkunganku yang agak agak jadi aku takut di cemooh  terima kasih sebelumnya      ,0
 gabisa tidur lg nangisin diri sendiri kenapa gak sehebat temen  yg lain  mereka udah pada punya pencapaian padahal masih semester muda  jujur tekad dan niat sender ada  tapi bingung harus mulai dari mana  cari kemana  dan gaada yg support  ,0
 gais aku belum tidur  sehari aja ga tidur gapapa kan ya  deadline program tuk tugas akhir ku sangat banyak  ,0
 ada yg bersedia isi kuisioner penelitian skripsi aku ga  kriterianya  pengguna produk skintific  rep yaaaa  nanti aku dm tia ,2
 ada yang mau ngisi kuisionerku nggak ya  masih kurang banyak nih  kriterianya cuma muslim dan gen z  lahir thn             like atau rep aja ,2
 ada mahasiswa fmipa ub angkatan      nggak  boleh bantu aku isi kuesioner  maaf belum difb di base sebelah   ,2
 ada yg anak unsri ga  kampus kalian udah libur uas belum ya  trimakasiiii,0
 semangat yaa temen temen maba      ku  ,2
 jam segini alarm tetangga kosan sebelah bunyi  aku yg sensitif suara jadinya bangun dn ga bisa tidur krna berisikk  sopan ga aku tegur     mana masi jam       ,1
 pagi ges mo nanya statistik  kalau buat variable umur  berat badan  ataupun tinggi badan  apakah akan ribet kalau ngga dikelompokkan  jadi skala pengukurannya dalam bentuk rasio  aku lihat orang  pada bikin dalam skala interval huhu,1
 udah mau uas tapi semproku belum nampak hilalnya   ,1
 ada yang ngerti maksud ibunya ga ya caranya gimana  aku bingung banget  kalau ada yang tau mohon banget bantuannya  nanti aku dm    ,2
 ada yg tau rumus indeks kesukaran dan daya pembeda soal untuk bab   metode penelitian ga  sender bingung cari di mana lg ,0
 kalian ada ga sih yg ngekos dibawah    k tapi kosannya nyaman ,0
 buatlah dalam     halaman  berarti   halaman aja boleh kan  ,0
 boleh ngga sih ngga masukin orang tua di kata pengantar skripsi  takut diprotes dosbing     ,0
 yang belum tidur  ada yang bisa bantuin aku buat ngisi kuisioner  kalo mau tukeran ngisi juga gapapa kokk  tolong dan makasih sebelumnya ,2
 untung aja sender belum ketiduran    ,0
 pls bgtt bantu yg paham arcgis    shp aku udh kusamain titik koordinatnya tp masih ga bersinggungan  itu knp yaa    apa lagi yg bisa kubenerin      ,1
 mau nanya ke anak pajak  kalo fp masukan udah lebih dari   bulan kan udah gabisa dikreditkan ya  apa itu nanti di input ke form b   pls enlighten me tia,0
 ada yg tau ga benerin keyboard biasanya berapaan ,0
 selamat malam  aku mau nanya ada yg tahu cara hapus lingkaran itu gimna ya  terima kasih  ,1
tugas kelompok ga guys  makasi,0
 kenapa ya akhir akhir ini dosenku selalu ngasi tugas tp kelompok  padahal menurutku ga enak dan ga efektif bangett bgettt  apa lagi yg kelompoknya banyak anggota kaya     orang  kek kenapa si harus kelompok  kenapppwaaagggghhh ya allahhhhhhh    btw kalian suka  cont ,0
haloo  malem  ada anak uny yang boleh diminta tolongin buat download thesis di eprints uny  harus login soalnya t t makasiii ,1
 yok help sp ll guys  sorry bgt agak kudet model kebaya jaman sekarang   pake buat yudisium dan wisuda juga  btw bb aku    kg dengan tinggi       ,1
 anget banget baru selesai beresin tugas video  yg mau bantu like komen yuk reply and open dm ,2
trnyata rill min insecure liat tmn seangkatan    udh disidang skripsi ,1
 saran plss aku d  bingung mau langsung lanjut s   biaya ortu  atau kerja dulu nanti kuliah biaya sendiri aku mau aja sih lanjut cuma ga enak takut jadi beban ortu  ,0
 ada yang pernah ganti judul ga  walaupun udah diacc  ,0
 ini laptop sender nyala trus hampir setiap hari dari jam   pagi     malem  maks  krn ngerjain tugas kuliah yg lagi banyak nya  hal kaya gini bkal bikin laptop cepet rusak ga yaa  boleh minta sarannya baiknnya gimana  tia ,0
ketar ketir menghadapi semester depan yang semakin horror    ,1
gais ada ga si jurusan yg bisa lacak akun yg udah deact  cuma nanya doang si ,0
 guys ada yang tau gak ini kenapa  dari dua hari yang lalu sampe sekarang sender pake nugas tiba tiba begini padahal jam   nanti laporan nya mau di kumpulin   ,0
 ada yg masih bangun  kalo penguji nanya  apa yg menjadi hambatanmu dalam penelitian dan menyusun skripsi  jawabnya gimana ya  apa boleh jujur kyk  dosbing yg slow respon  ,0
 siapa yang lagi nugas juga  semangat yaa      ,2
ajar dari dosen  makasii banyaakk,0
 bantuin aku plss pusing bgt tugas kelompok tapi aku yang sibuk bgt  semisal aku mau amvil   variabel yaitu mencsri tau hubungan antara berat badan lahir dengan konsumsi tablet fe pada ibu hamil  itu nanti langkah  uji t nya gimana  ya  aku rada rancu pas baca bahan  cont ,1
 guys klian ada ga si yg ngerasa kek aku kalo lebih nyaman belajar pas gaada ortu  jd lebih mandiri  lebih rajin aja gitu  ,0
 guys aku stuck revisian skripsi dan dosbing kasih deadlinenya sabtu siang    saran aku harus apa dong huhu  selain tidur yaa soalnya td aku udah tidur wkwk maaci,0
 dospem ketika melihat isi skripsi anak bimbingannya yg ga jelas  tapi pengen anak bimbingannya cepat lulus be like   ,0
 semester depan apa cuti aja yaa tuhan semester   di teknik kimia udh kaya org linglung,0
 siapa sih pencipta metopen tuh kayak hahahah matkul suruh bikin proposal padahal menurut gw gak lu kudu istigfar sedang siapa yang cita citanya pacaran sama anime dan naga  ,1
hadwh kesel bgt kalo diinget  dhlah yg pnting ada naga  oiya bsk libur loch ,1
 stres bgt akhir semester   mau uas tp malah tugas akhir banyak buaanggeytt tp gpp untung aada naga  krn naga teman baikku  klian psti iri  jgn iri dong  iri tu sama temen yg tiap kuliah tidur tp nilainya bagus  masih mending si  drpd yg cuma jd beban kelompok  cont ,0
up gais  ini bikin hipotesis cuma perlu diliat dr variabel dan model penelitian kan     ,0
 guys ada yg mau isi kuesionerku gk  syaratnya mahasiswi dom surabaya yg mengalami nyeri saat haid  msi butuh banyak responden soalnya huhu  rep aja nnti aku dm  makasi all ,2
 orang  pas kkn kok pada cinlok ya  sender malah berantem ama temen cowo yg serumah hiks ,1
 aku mau tanya dong kampus kalian ada ketentuan ga buat referensi buku skripsi itu minimal berapa ,0
 lagi coba nyatatin pengeluran selama    hari dari terakhir dapat kiriman ortu  menurut kalian aku harus kurangin dimana ya  ngerasa boros bgt akhir  ini  makasii  ,1
 saran binder b  yg kalo pas ditekuk gitu tetep enak buat nulis dong guys  tia,0
 kalian yang lagi skripsian  dafpusnya ada berapa banyak  di kampusnya ada ketentuan jg ga ,0
 teori di bab   kuantitatif  bebas kan milihnya terserah kita   yang pasti teori dari variabelnya  apa harus ada sangkut pautnya dengan sesuatu ,1
 gais kalian yg anak akuntansi ebit sama ebt tuh sama ga sih kalo di laporkan keuangan ,0
 kalian yang gaada dapur dan pake panci elektrik  pake yang mana  boleh minta reviewnya ngga  ty,1
 tips balikin mood untuk berjuang menghadapi perkuliahan dong,1
mau tanya  aku ada tugas review jurnal  kalo mau kasih keterangan tanggal akses dalam review jurnal ituu gmna ya caranya    ,0
 ada yang punya catatan tentang tahapan melakukan uji t secara manual  terimakasii,1
ada yg tau nggaa cara ngatasin ini kayak gimanaa        suaranya ngga keluar sama sekali dari speaker laptopnyaa       ,1
 ktika abis nugas ngejar deadline  pengen tidur sambil makan sambil nonton yutup  krna capek tp laper tp pengen hiburan at the same time   ,1
 punya cerita yang hampir mirip gak  kayak diinget sama ibu kantin  om fotokopian  dll   ,1
lulus juga akhirnya    ,0
buat temen  yg ngerasa lg hopless bgt masalah skripsi  tetep semangat ya saran dari sender jgn bandingin progress km sama orang lain sebisa mungkin tetep kerjain wlupun mnrt km tuh sia  tp dari progress kecil bisa nyelesein skripsi kamu  percaya sama sender krn sender bisa  cont ,0
 guys      aku putus dong krn ada yg ngefoto diem  dan di up di base kampus     aku kuat   ,1
 temen temen colle  bagi meme meme mabok tugas dong    ,1
 gais semisal aku mau cari apakah ada hubungan antara berat lahir balita dengan ibu hamil konsumsi tablet fe  tapi data terkait apakah ibu hamil konsumsi tablet fe  ada yang kosong kayak gini  gimana ya  ini aku pake uji t  ,1
guys penulisan isi rw yg bener gmna sih  ni buat ngisi formulir dispensasi kampus dgn tulis tangan  tp ga ngerti deh rt          rt     rw      atau rt         ,1
 kalo ganti semester tuh temen kelas bakal beda apa engga ya gess ,0
 guys mnrut kalian gimana    aku lg bimbang bgt  ,0
 kirain di sruh istirahat  trnyta di sruh lain  mna tengah mlm lgi ngabarinnya     ,1
 ha ha ha ha ha terpantau sender udah budrek dan s kit kepala dung trak dung         baru baca  buku dan liat video youtube tutorial uji uji aja sender udah hah hoh hah hoh   bingung sendiri        ,1
 mau nanya dong  kalian yang pernah melakukan penelitian terhadap peningkatan penjualan  terus kalo ditanya  kenapa riset ini  kan penjualannya bagus  jawabnya gimanaa yahh bantuin dong  lagi parno sama pertanyaan kek gini,1
 bab   kalian minimal brp referensi guyssss   ada yg bebas ga ,0
 permisi  boleh aku minta tolong  buat ank uph tolong downloadin salah satu jurnal yang ada di respitory uph  karena harus login  mungkin ada yg baik dan bersedia bisa reply nanti aku dm ya makasih,2
 foto studio yang belum full dan bagus di medan dimana ya  senin pulak aku wisuda we belum booking foto lagi,1
 haloo ada yg masih bangun dan bersedia bantu like tugas sender di ig ga ya  ntar sender dm  makasii  ,2
jurusan yg sering bentrok selain arsitek vs teknik sipil tu apa ya guys  ,1
 haloo  aku boleh minta tolong buat isiin kuesioner penelitian ku ga ya  kriterianya mahasiswa i pengguna iphone  rep aja ya ntar aku dm  ,2
 kadang suka cape jadi backbone kelompok yg hampir semuanya dikerjain sendiri tapi juga ga yakin kalo tugasnya dikerjain sama yg lain eheheh  ada yg sama kaya aku ga friends    ,0
 besok sender terakhir uas yeyy   ,0
 aku ada dosen yg hobi bgt ngasi pengumuman dadakan di mlem hri  ngasi tugas sm quiz jg dadakan alwaysss di mlem hri menjelang istirahat  saking traumanya  skrg klo denger notif wa mlem  gini jdi deg an  takut gt  pdhl kan blm tentu yak itu notif dri dosenku ,1
 sender cape ngerjain projek  anak politeknik gini amat    hari hari ngerjain projek  libur nya pelit  jam udah paketan dari pagi sampe sore   ,0
 sender lusa wisuda     goodbye warga colle,1
 hallo guys disini ada yang kampusnya mau ngadain seminar internasional atau kalian ada info terkait itu  sender butuh banget nii,0
 para pejuang skripsi mau tanya dong kalian kalo cari jurnal artikel gitu suka di web mana  passing link sini dong  tia   ,0
gatau mau seneng apa bingung dpt kost segini dan itu kulkas kompor fasilitas per kmr  ak skrg ngekost     wifi isian ac listrik  tapi kamarnya ya kasur yg queen aja ga masuk kiri kanan nya  jd tau seberapa sempitnya kan    dom jogja jd bingung mau ambil ato ga  ,1
 ini kita sekelas sampe bingung harus gimana selain penilaian dosen nanti  ,0
 gaiiisss cara nyari tempat pkl selain dari kating tuh kemana lagi sih  dapetin nomer yang bisa langsung wa gitu dimana ya dapetinnya ada yang tau ga  plis selain ordal  ,1
 laptop tuh knp ya ada aja penyakit nya kalau kita dah niat mau nugas dengan sepenuh jiwaa raga,0
 yg pake keyboard external buat nugas sehari   coba tunjukin dong kalian pake merek apa yg nyaman dan enak pas dipake ngetik  ,0
 kalian klo buat latar belakang skripsi misal ga punya bukunya trs cuma ngutip dari jurnal gitu boleh ga sii teorinya  yuk tipsnya  sender baru mau mulai skripsian   ,0
 cung yang jam segini masih di depan laptop ngerjain skripsi   ,0
 yang anak fk atau medis lainnya mohon noticeee menfess ini         ,1
 saran bio ig dari berbagai jurusan  a thread ,1
 kakak kakak yang lagi senggang apakah ada yang berkenan mengisi kuesionerku  mau barter juga bisa  boleh banget replynya kak yang rendah hati  ,2
 guyss ada yg mau jdi responden ku gaa   klo mau boleh rep nanti aku dm satu   makasihh    ,2
 teman  kuliah sering kek gini juga gak punya masalah rambut   minta saran buat treatment rambut yang sering banget rontok  rambut tipis  mohon bantuannya teman ,0
 mau tanya  skripsi kalian paling banyak revisi di bab apa ,0
  versi inggrisnya  bergelap gelaplah dalam terang berterang teranglah dalam gelap itu apa    kan kalo mendayung pulau itu ada imbangannya yang two birds,1
 gais help me  puyeng ma spss  ,1
 kalo masih kuat dan sanggup sender rencana mau lanjut apoteker  kalo kalian yg s  farmasi rencanaya mau gimana ,0
 doain gw guys lg nyari judul skripsi hi  bismillah      lulus,0
 skripsi kalau judul ya sama tapi tempatnya beda boleh kah ,0
 ada yg tau nggak kenapa a  sampe a  valid  padahal a  itu false dan yg kontradiksi cuma a  aja  ,0
 teman temannnn  besok aku sidang    minta doanya yaaa  takut banget,0
  tw    toxic family  mention of su c de  mention of s lfh rm  aku beneran udah hilang arah    aku gabisa lagi    beban menjadi anak perempuan pertama ternyata seberat ini ya tuhan     ,1
 ada yg tau cara benerin chrome yg gk bisa diketengahin  udh di restart tetep gk bisa  makasihh  ,0
 apakah dengan kekuatan badung bondowoso dan sks bisa menyelesaikan ngelola data penelitian kuantitatif  yaitu uji linieritas   normalitas  heteroskedastisitas  uji hipotesis  uji regresi linier sederhana dalam satu malam  besok sebelum jumatan jadi       ,1
siapapun yang tau  website ini tuh ada batasan upload jumlah halaman lembar kerja siswa nya yaa   tia   ,0
 hi hi malemm  ada yang bisa aku tanya  malem ini tentang statistik kah  makasiii,1
 gais cara buat print file word tp loncat  gimana si  aku dah coba pake yg custom print kan halaman   sama halaman       kok gagal ya  yg ke print cuman halaman    makasi yg dah bantu  btw aku udh cek di yt tp blm nemu yg ku maksud ,0
 permisi apakah disini ada yg dari unsri  mau minta tolong downloadin repository skripsi untuk referensi skripsi    ,0
